TransactionID	CustomerID	Product	Quantity	UnitPrice	TotalPrice	TransactionDate	City
56538	CUST07143	Data Modeling Basics	6	178.25	1069.50	04-11-2025	Boston
56539	CUST04773	AWS Foundations	2	310.45	620.90	2025-08-02	San Francisco
56540	CUST08007	NoSQL Essentials	2	199.99	399.98	2025/01/21	Houston
56541	CUST04722	AWS Foundations	5	310.45		10/30/2025	Houston
56542	CUST01058	Hadoop Basics	1	63.01	63.01	2024-08-07	Atlanta
56543	CUST07710	Kafka Streaming Intro	6	399.00	2394.00	2024-11-14	Boston
56544	CUST03985	NoSQL Essentials	3	199.99	599.97	2025-05-30	Phoenix
56545	CUST08960	Airflow Fundamentals	4	265.75	1063.00	2025-12-31	Seattle
56546	CUST05696	Python for Data Engineers	5	289.99	1449.95	2024-04-25	New York
56547	CUST04279	Airflow Fundamentals	4	265.75	1063.00	2025-01-25	Philadelphia
56548	CUST05092	AWS Foundations	4	310.45		02-04-2024	New York
56549	CUST00268	Big Data Essentials	3	421.85	1265.55	04/02/2025	Miami
56550	CUST00469	Python for Data Engineers	5	289.99	1449.95	2024-11-18	Philadelphia
56551	CUST00567	Kafka Streaming Intro	6	399.00	2394.00	20-06-2025	Atlanta
56552	CUST05277	Spark Intro	3	356.94		2024-11-19	Houston
56553	CUST01939	ETL Pipelines 101	2	245.60		2024-05-19	Denver
56554	CUST06644	Spark Intro	4	356.94	1427.76	2024-03-03	Miami
56555	CUST02737	Airflow Fundamentals	1	265.75	265.75	2025-07-09	Boston
56556	CUST08454	GenAI for Engineers	2	349.50	699.00	2024-09-09	Atlanta
56557	CUST04939	GenAI for Engineers	6	349.50	2097.00	2024-03-21	Dallas
56558	CUST07149	AWS Foundations	5	310.45	1552.25	2024-01-07	Boston
56559	CUST03709	Python for Data Engineers	4	289.99	1159.96	2025-07-19	San Francisco
56560	CUST05959	AWS Foundations	4	310.45	1241.80	2025-09-29	San Diego
56561	CUST07576	Spark Intro	3	356.94	1070.82	12/28/2025	Minneapolis
56562	CUST01680	Spark Intro	5	356.94	1784.70	2024-01-12	Chicago
56563	CUST04010	NoSQL Essentials	4	199.99	799.96	12/28/2024	Seattle
56564	CUST06585	AWS Foundations	1	310.45	310.45	2024-10-25	Atlanta
56565	CUST07822	ETL Pipelines 101	3	245.60	736.80	14-01-2025	Chicago
56566	CUST07200	Big Data Essentials	6	421.85		26-10-2025	San Francisco
56567	CUST08817	ETL Pipelines 101	4	245.60	982.40	2024-10-14	Philadelphia
56568	CUST02185	Hadoop Basics	4	63.01	252.04	2025-12-26	Houston
56569	CUST06045	Data Governance 101	6	220.10		2025-10-01	Philadelphia
56570	CUST01946	Data Modeling Basics	4	178.25	713.00	15-11-2024	New York
56571	CUST02095	NoSQL Essentials	6	199.99	1199.94	2024-05-05	Miami
56572	CUST08284	Kafka Streaming Intro	3	399.00		03/17/2025	Minneapolis
56573	CUST08947	Data Governance 101	3	220.10	660.30	2024-02-08	Atlanta
56574	CUST07270	Spark Intro	1	356.94	356.94	2025-02-19	Seattle
56575	CUST00262	Kafka Streaming Intro		399.00		09/21/2025	San Diego
56576	CUST06039	SQL for Analysts	2	149.00	298.00	05/25/2024	Boston
56577	CUST02218	AWS Foundations	2	310.45	620.90	05/04/2025	New York
56578	CUST02682	Cloud Fundamentals	1	199.50	199.50	25-03-2025	Phoenix
56579	CUST00152	Hadoop Basics	2	63.01	126.02	2025-05-22	Austin
56580	CUST06008	Data Modeling Basics	1	178.25		19-02-2025	San Francisco
56581	CUST05777	Spark Intro	3	356.94	1070.82	2025-12-22	Chicago
56582	CUST06424	Big Data Essentials	4	421.85	1687.40	2025-01-13	Minneapolis
56583	CUST08674	Kafka Streaming Intro	1	399.00	399.00	2024-02-18	Phoenix
56584	CUST02055	Data Modeling Basics	2	178.25		2024-12-08	Dallas
56585	CUST00636	Cloud Fundamentals	1	199.50	199.50	11/15/2025	Minneapolis
56586	CUST03346	Airflow Fundamentals	4	265.75		2024-12-27	San Diego
56587	CUST02272	Cloud Fundamentals	6	199.50		2024-06-07	Minneapolis
56588	CUST04060	Data Modeling Basics	3	178.25		2025/12/05	Philadelphia
56589	CUST02487	Data Warehousing 101	1	275.30	275.30	08-09-2024	Chicago
56590	CUST05017	Big Data Essentials	5	421.85	2109.25	2025-11-24	Boston
56591	CUST03879	ETL Pipelines 101	2	245.60	491.20	2025/10/25	Miami
56592	CUST06640	Data Warehousing 101	2	275.30	550.60	2024-10-31	Houston
56593	CUST07850	Data Modeling Basics	1	178.25	178.25	2024-01-04	Houston
56594	CUST05590	Data Warehousing 101	5	275.30	1376.50	2024-12-17	Minneapolis
56595	CUST07245	Python for Data Engineers	2	289.99	579.98	08/01/2024	San Francisco
56596	CUST02079	Data Modeling Basics	4	178.25	713.00	2024-05-21	Chicago
56597	CUST07636	Kafka Streaming Intro	1	399.00	399.00	07/26/2024	Atlanta
56598	CUST02652	Kafka Streaming Intro	5	399.00	1995.00	2025-01-21	Seattle
56599	CUST02997	Big Data Essentials	6	421.85	2531.10	2024-01-04	Portland
56600	CUST06429	Python for Data Engineers	4	289.99	1159.96	2025-04-03	Miami
56601	CUST05895	Data Warehousing 101	1	275.30	275.30	29-01-2025	Portland
56602	CUST08607	Data Modeling Basics	3	178.25	534.75	2024-12-25	Houston
56603	CUST01848	Big Data Essentials	3	421.85	1265.55	2024-05-29	San Diego
56604	CUST00898	AWS Foundations	6	310.45	1862.70	01-10-2025	Denver
56605	CUST07557	NoSQL Essentials	6	199.99	1199.94	16-09-2024	Phoenix
56606	CUST08520	Kafka Streaming Intro	5	399.00	1995.00	2024-09-11	Portland
56607	CUST01107	Data Governance 101	4	220.10	880.40	30-10-2025	San Francisco
56608	CUST08141	GenAI for Engineers	5	349.50	1747.50	2025-03-01	Chicago
56609	CUST08216	AWS Foundations	1	310.45	310.45	2025-09-27	Seattle
56610	CUST01434	SQL for Analysts	2	149.00		25-02-2025	Boston
56611	CUST00084	Data Modeling Basics	2	178.25	356.50	2024-12-18	San Diego
56612	CUST06328	Spark Intro	3	356.94	1070.82	2025-06-13	Philadelphia
56613	CUST04039	NoSQL Essentials	3	199.99	599.97	2025-12-07	Atlanta
56614	CUST05921	Python for Data Engineers	5	289.99	1449.95	2025-02-13	Minneapolis
56615	CUST01975	Hadoop Basics	1	63.01	63.01	2024-04-11	Seattle
56616	CUST04994	Big Data Essentials	5	421.85	2109.25	2024-10-23	Denver
56617	CUST05297	SQL for Analysts	6	149.00	894.00	02-01-2024	Austin
56618	CUST01484	GenAI for Engineers		349.50		06/23/2024	Atlanta
56619	CUST00165	Data Governance 101	6	220.10	1320.60	2025-07-23	Miami
56620	CUST04094	Cloud Fundamentals	5	199.50	997.50	01-11-2024	Miami
56621	CUST04656	Cloud Fundamentals	4	199.50	798.00	12/25/2024	Portland
56622	CUST02243	Kafka Streaming Intro	2	399.00		17-06-2025	Chicago
56623	CUST05149	Data Governance 101	4	220.10	880.40	2024-10-26	Atlanta
56624	CUST04419	Python for Data Engineers	5	289.99	1449.95	25-07-2025	Chicago
56625	CUST04812	GenAI for Engineers	6	349.50		18-02-2025	Seattle
56626	CUST01669	Hadoop Basics	4	63.01	252.04	2025-12-25	Philadelphia
56627	CUST07099	ETL Pipelines 101	1	245.60	245.60	2025-12-26	Denver
56628	CUST05763	Hadoop Basics	5	63.01	315.05	2025-01-04	Austin
56629	CUST05359	Python for Data Engineers	3	289.99	869.97	2024-01-03	Seattle
56630	CUST04362	Data Governance 101	3	220.10	660.30	06/15/2025	Miami
56631	CUST02020	Big Data Essentials	1	421.85	421.85	2024-05-02	San Francisco
56632	CUST05703	Data Warehousing 101	1	275.30	275.30	2024-03-02	Phoenix
56633	CUST06322	Cloud Fundamentals	6	199.50	1197.00	2024-11-10	San Diego
56634	CUST03826	GenAI for Engineers	1	349.50	349.50	2024-08-18	Boston
56635	CUST08559	Hadoop Basics	1	63.01	63.01	2025-02-14	Denver
56636	CUST04419	Big Data Essentials	1	421.85	421.85	24-09-2024	Denver
56637	CUST01295	Kafka Streaming Intro	4	399.00	1596.00	2025-07-29	Philadelphia
56638	CUST00813	Spark Intro	2	356.94	713.88	2024-03-03	Austin
56639	CUST03357	Data Governance 101		220.10		06/25/2025	Houston
56640	CUST04275	ETL Pipelines 101	3	245.60	736.80	2025-10-22	New York
56641	CUST02880	Airflow Fundamentals	3	265.75	797.25	2024-04-22	Portland
56642	CUST03307	Kafka Streaming Intro	5	399.00		2024-09-11	New York
56643	CUST01435	Kafka Streaming Intro	1	399.00	399.00	2025-08-24	Denver
56644	CUST07105	AWS Foundations	1	310.45	310.45	2025-02-18	San Francisco
56645	CUST04833	Airflow Fundamentals	1	265.75	265.75	2024-08-12	Atlanta
56646	CUST02952	Kafka Streaming Intro	2	399.00	798.00	04/19/2025	Dallas
56647	CUST01863	Data Warehousing 101	5	275.30	1376.50	08-05-2025	San Diego
56648	CUST01430	Airflow Fundamentals	1	265.75	265.75	2025-10-18	Chicago
56649	CUST07544	Hadoop Basics	5	63.01	315.05	11/28/2024	Minneapolis
56650	CUST05967	AWS Foundations	4	310.45	1241.80	2024-06-07	Minneapolis
56651	CUST02578	Python for Data Engineers	3	289.99	869.97	2025-09-18	Minneapolis
56652	CUST04239	Python for Data Engineers	2	289.99	579.98	04/06/2025	Chicago
56653	CUST05596	Hadoop Basics	5	63.01	315.05	2025-12-23	Miami
56654	CUST05169	Spark Intro	5	356.94	1784.70	2024-09-02	Seattle
56655	CUST00239	Airflow Fundamentals	6	265.75	1594.50	18-05-2024	Denver
56656	CUST04497	AWS Foundations	4	310.45	1241.80	2025-01-14	Denver
56657	CUST04533	SQL for Analysts	2	149.00	298.00	03/20/2025	Houston
56658	CUST04419	Data Modeling Basics	1	178.25	178.25	02-03-2025	Austin
56659	CUST04479	Data Modeling Basics	1	178.25		12/14/2024	Miami
56660	CUST05898	SQL for Analysts	6	149.00	894.00	2025-02-19	San Francisco
56661	CUST03734	Airflow Fundamentals	5	265.75	1328.75	2025-11-13	Austin
56662	CUST00066	GenAI for Engineers	2	349.50	699.00	2025-07-27	Minneapolis
56663	CUST05744	NoSQL Essentials	2	199.99	399.98	05-08-2025	San Diego
56664	CUST05714	Cloud Fundamentals	4	199.50	798.00	2024-10-21	New York
56665	CUST02144	Hadoop Basics	2	63.01	126.02	2025-05-12	Chicago
56666	CUST07224	Python for Data Engineers	1	289.99	289.99	2025-02-23	Seattle
56667	CUST00365	Cloud Fundamentals	2	199.50	399.00	2025-08-27	Dallas
56668	CUST04521	Spark Intro	4	356.94	1427.76	11/04/2025	Austin
56669	CUST02037	Airflow Fundamentals		265.75		2025-11-19	Denver
56670	CUST07389	ETL Pipelines 101	6	245.60	1473.60	2025-09-04	New York
56671	CUST05397	Big Data Essentials	5	421.85	2109.25	10/01/2025	Chicago
56672	CUST01770	Hadoop Basics	2	63.01	126.02	2025-06-10	San Francisco
56673	CUST05985	NoSQL Essentials	3	199.99	599.97	02/17/2024	Phoenix
56674	CUST03601	GenAI for Engineers	3	349.50	1048.50	09/28/2024	Phoenix
56675	CUST07398	Airflow Fundamentals	4	265.75	1063.00	04/21/2024	Houston
56676	CUST06106	GenAI for Engineers	6	349.50	2097.00	10/29/2025	Phoenix
56677	CUST03730	Cloud Fundamentals	3	199.50	598.50	2025-12-28	Phoenix
56678	CUST01096	Data Governance 101	3	220.10		2025-01-09	Minneapolis
56679	CUST08337	Kafka Streaming Intro	4	399.00	1596.00	02/03/2025	Miami
56680	CUST03557	SQL for Analysts	3	149.00	447.00	06/20/2025	Philadelphia
56681	CUST02010	Python for Data Engineers	4	289.99	1159.96	2024-03-29	Phoenix
56682	CUST04408	Spark Intro	2	356.94	713.88	2024-01-15	Boston
56683	CUST00115	ETL Pipelines 101		245.60		2024-03-07	Denver
56684	CUST04066	GenAI for Engineers	6	349.50	2097.00	2024-04-21	Philadelphia
56685	CUST01585	Data Governance 101	6	220.10	1320.60	2024-09-17	New York
56686	CUST07341	Data Governance 101	4	220.10	880.40	11/05/2025	Seattle
56687	CUST06073	Data Modeling Basics	2	178.25	356.50	31-05-2024	Dallas
56688	CUST00811	Hadoop Basics	3	63.01		2025-06-15	San Diego
56689	CUST00357	Python for Data Engineers	4	289.99		01/21/2025	San Francisco
56690	CUST06634	SQL for Analysts	6	149.00	894.00	2024-07-24	Denver
56691	CUST03127	AWS Foundations	1	310.45	310.45	2025-01-09	Austin
56692	CUST06024	Data Modeling Basics	1	178.25	178.25	2025/06/02	Dallas
56693	CUST04274	Data Governance 101	6	220.10	1320.60	20-03-2025	Chicago
56694	CUST01709	SQL for Analysts	6	149.00	894.00	01/10/2025	Houston
56695	CUST02643	SQL for Analysts	3	149.00	447.00	04/29/2024	New York
56696	CUST08022	ETL Pipelines 101	3	245.60	736.80	2025/07/14	Austin
56697	CUST06335	NoSQL Essentials	6	199.99	1199.94	2025-12-31	San Diego
56698	CUST04996	Cloud Fundamentals	5	199.50	997.50	01-07-2024	San Francisco
56699	CUST07449	AWS Foundations	6	310.45	1862.70	2025-06-09	New York
56700	CUST06496	GenAI for Engineers	4	349.50		2025-07-07	Atlanta
56701	CUST04627	AWS Foundations	5	310.45	1552.25	2025-03-06	San Francisco
56702	CUST07220	ETL Pipelines 101	2	245.60		2025-01-13	Dallas
56703	CUST03020	Kafka Streaming Intro	4	399.00		2025-03-07	Seattle
56704	CUST08930	AWS Foundations	1	310.45	310.45	2024-12-23	Portland
56705	CUST01917	SQL for Analysts	1	149.00	149.00	2025-11-18	Atlanta
56706	CUST05384	Big Data Essentials	5	421.85	2109.25	2024-06-30	Phoenix
56707	CUST02640	Spark Intro	2	356.94	713.88	2024-05-24	Portland
56708	CUST06937	AWS Foundations	5	310.45	1552.25	08/15/2024	Dallas
56709	CUST06922	Cloud Fundamentals	3	199.50	598.50	08/30/2024	New York
56710	CUST00068	SQL for Analysts	6	149.00	894.00	2025-11-16	New York
56711	CUST00796	Data Modeling Basics	5	178.25	891.25	2025-08-28	Phoenix
56712	CUST00980	Python for Data Engineers	1	289.99	289.99	05/29/2024	Dallas
56713	CUST03854	Hadoop Basics	5	63.01	315.05	2024-02-23	Houston
56714	CUST06356	Data Governance 101	5	220.10	1100.50	2025-06-20	Atlanta
56715	CUST01851	Airflow Fundamentals	1	265.75	265.75	2024-03-19	Philadelphia
100876	CUST01851	Airflow Fundamentals	1	265.75	265.75	2024-03-19	Philadelphia
56716	CUST07659	Hadoop Basics	3	63.01		04/09/2025	Minneapolis
56717	CUST00556	Hadoop Basics	2	63.01		31-07-2025	Chicago
56718	CUST02072	Spark Intro	1	356.94	356.94	2025-07-14	Houston
56719	CUST07648	Spark Intro	4	356.94	1427.76	2025/09/15	Boston
56720	CUST01378	Data Warehousing 101		275.30		2024-06-03	Philadelphia
56721	CUST02839	Kafka Streaming Intro	1	399.00	399.00	2024-04-26	Denver
56722	CUST08757	Hadoop Basics	4	63.01	252.04	08/04/2024	Houston
56723	CUST07639	Kafka Streaming Intro	6	399.00	2394.00	2024-12-10	Denver
56724	CUST06629	ETL Pipelines 101	6	245.60	1473.60	10/04/2025	New York
56725	CUST08140	ETL Pipelines 101	3	245.60	736.80	07/30/2024	Miami
56726	CUST03029	GenAI for Engineers	5	349.50		2025-01-03	Portland
56727	CUST03101	Hadoop Basics	3	63.01	189.03	2025-09-24	Austin
56728	CUST06922	Spark Intro	1	356.94	356.94	06-04-2025	Chicago
56729	CUST03080	AWS Foundations	1	310.45	310.45	2024-06-20	Austin
56730	CUST07107	Cloud Fundamentals	1	199.50	199.50	2024-04-13	Seattle
56731	CUST08703	ETL Pipelines 101	4	245.60	982.40	20-07-2025	San Diego
56732	CUST08566	Airflow Fundamentals	1	265.75	265.75	04-12-2025	Houston
56733	CUST08799	Data Warehousing 101	1	275.30	275.30	2025-12-22	Chicago
56734	CUST06325	Data Warehousing 101	4	275.30	1101.20	2024-12-14	Minneapolis
56735	CUST08196	Kafka Streaming Intro	2	399.00	798.00	2024-12-08	New York
56736	CUST02672	Python for Data Engineers	3	289.99	869.97	2024-08-09	Austin
56737	CUST05425	Data Governance 101	2	220.10	440.20	2025-11-21	Phoenix
56738	CUST07176	Data Warehousing 101	2	275.30	550.60	31-08-2024	Phoenix
56739	CUST02546	Kafka Streaming Intro	3	399.00	1197.00	2024/06/17	Portland
56740	CUST08345	Python for Data Engineers	6	289.99	1739.94	2025-03-03	Denver
56741	CUST02593	NoSQL Essentials	4	199.99	799.96	2025-06-15	Portland
56742	CUST08567	SQL for Analysts	4	149.00	596.00	2025-02-22	Chicago
56743	CUST02876	Hadoop Basics	6	63.01	378.06	2025-08-30	San Francisco
56744	CUST03205	Spark Intro	5	356.94	1784.70	2025-07-04	Atlanta
56745	CUST00056	Hadoop Basics	5	63.01	315.05	2025-02-20	Boston
56746	CUST00407	Data Modeling Basics	3	178.25	534.75	2025-07-20	Minneapolis
56747	CUST03670	Spark Intro	1	356.94	356.94	2025/10/26	Denver
56748	CUST07706	AWS Foundations	5	310.45	1552.25	2024-09-12	Chicago
56749	CUST07604	Kafka Streaming Intro	4	399.00		2024-02-03	Houston
56750	CUST05828	Kafka Streaming Intro	4	399.00	1596.00	18-08-2025	Miami
56751	CUST01894	SQL for Analysts	4	149.00	596.00	2024-05-31	Boston
56752	CUST05616	Spark Intro	3	356.94	1070.82	31-05-2025	San Francisco
56753	CUST01557	GenAI for Engineers	3	349.50	1048.50	02/04/2025	Philadelphia
56754	CUST05871	Big Data Essentials	2	421.85	843.70	2025-02-12	Phoenix
56755	CUST04350	Hadoop Basics	3	63.01	189.03	2025-01-02	Phoenix
56756	CUST02400	Data Modeling Basics	1	178.25	178.25	2025-08-17	Portland
56757	CUST03674	ETL Pipelines 101	2	245.60		03/24/2025	Miami
56758	CUST03154	SQL for Analysts	6	149.00	894.00	10/10/2024	Minneapolis
56759	CUST06086	Hadoop Basics		63.01		2024/01/06	Phoenix
56760	CUST04009	Hadoop Basics	3	63.01	189.03	17-10-2025	San Francisco
56761	CUST00111	Airflow Fundamentals	2	265.75	531.50	2025-01-26	Phoenix
56762	CUST06556	Spark Intro	3	356.94	1070.82	2025/03/24	San Diego
56763	CUST04701	AWS Foundations	1	310.45	310.45	2024-11-22	San Diego
56764	CUST04678	Data Governance 101	5	220.10	1100.50	09-04-2025	Philadelphia
56765	CUST04275	Kafka Streaming Intro	2	399.00	798.00	2025-11-26	Boston
56766	CUST04375	AWS Foundations	3	310.45		2025-04-21	San Francisco
56767	CUST07077	Hadoop Basics	4	63.01	252.04	01-11-2024	New York
56768	CUST00954	Data Modeling Basics	2	178.25	356.50	2024-03-09	Phoenix
56769	CUST07648	Airflow Fundamentals		265.75		2024-10-24	Seattle
56770	CUST06629	Data Warehousing 101	6	275.30	1651.80	2025-07-06	Minneapolis
56771	CUST04264	Cloud Fundamentals	6	199.50	1197.00	2024-07-13	Minneapolis
56772	CUST08831	Spark Intro	2	356.94		2025-09-05	Austin
56773	CUST03937	Spark Intro	5	356.94	1784.70	2025-06-10	Miami
56774	CUST02559	Data Warehousing 101	6	275.30		2024-03-09	San Francisco
56775	CUST00258	Spark Intro	5	356.94		2025-12-29	San Diego
56776	CUST07058	Kafka Streaming Intro	5	399.00	1995.00	2025-06-12	Denver
56777	CUST02882	Hadoop Basics	3	63.01	189.03	30-03-2024	Houston
56778	CUST00812	Hadoop Basics	4	63.01	252.04	28-12-2024	Portland
56779	CUST04852	Kafka Streaming Intro		399.00		03/01/2024	Minneapolis
56780	CUST06852	Hadoop Basics	6	63.01	378.06	11/07/2025	San Diego
56781	CUST04404	Hadoop Basics	1	63.01	63.01	11/08/2024	Houston
56782	CUST05009	Kafka Streaming Intro		399.00		2024-07-18	Portland
56783	CUST01134	Python for Data Engineers	3	289.99	869.97	2024-10-07	Chicago
56784	CUST04449	Cloud Fundamentals	3	199.50	598.50	27-02-2024	Phoenix
56785	CUST01838	AWS Foundations	3	310.45	931.35	2024-03-14	Seattle
56786	CUST03561	AWS Foundations	4	310.45	1241.80	07-08-2024	San Francisco
56787	CUST04947	NoSQL Essentials	4	199.99		2025-10-04	Phoenix
56788	CUST00255	Kafka Streaming Intro	5	399.00	1995.00	2024-03-05	New York
56789	CUST08001	GenAI for Engineers	6	349.50	2097.00	2025-11-17	Boston
56790	CUST06112	Hadoop Basics	3	63.01	189.03	2025-07-03	Miami
56791	CUST08160	Spark Intro	3	356.94	1070.82	2024-08-24	New York
56792	CUST00680	ETL Pipelines 101	5	245.60	1228.00	2025-08-25	Chicago
56793	CUST04991	Python for Data Engineers	3	289.99		2025-09-25	Atlanta
56794	CUST01943	Spark Intro		356.94		09/08/2024	Portland
56795	CUST00579	SQL for Analysts	6	149.00	894.00	11/23/2025	Phoenix
56796	CUST01504	SQL for Analysts	6	149.00		2024/08/05	New York
56797	CUST07224	Data Warehousing 101	5	275.30	1376.50	2025-12-27	Denver
56798	CUST08737	Big Data Essentials	5	421.85	2109.25	03/07/2025	Houston
56799	CUST01601	Python for Data Engineers	6	289.99	1739.94	25-11-2025	Atlanta
56800	CUST04126	Python for Data Engineers	4	289.99	1159.96	04/19/2024	San Diego
56801	CUST00825	NoSQL Essentials	4	199.99		2024-03-30	San Diego
56802	CUST04721	Hadoop Basics	2	63.01	126.02	2024-11-28	Chicago
56803	CUST07373	SQL for Analysts	1	149.00		03-07-2025	Miami
56804	CUST01571	AWS Foundations	2	310.45	620.90	03/26/2024	Chicago
56805	CUST03845	Data Modeling Basics	3	178.25	534.75	2024-10-10	Austin
56806	CUST03502	Data Governance 101	3	220.10	660.30	02-05-2025	Austin
56807	CUST06461	GenAI for Engineers	1	349.50	349.50	06/22/2024	Miami
56808	CUST04480	Hadoop Basics	5	63.01	315.05	06/13/2025	Chicago
56809	CUST07651	Data Warehousing 101	3	275.30		2025-07-12	San Diego
56810	CUST04057	Kafka Streaming Intro	3	399.00	1197.00	03/17/2024	Boston
56811	CUST06977	SQL for Analysts	5	149.00	745.00	2025/03/17	New York
56812	CUST07299	GenAI for Engineers	5	349.50		2025-03-11	Portland
56813	CUST04775	Cloud Fundamentals	6	199.50	1197.00	03/20/2024	Atlanta
56814	CUST02838	Python for Data Engineers	3	289.99	869.97	11/13/2024	Atlanta
56815	CUST08943	AWS Foundations	1	310.45	310.45	03/19/2025	Minneapolis
56816	CUST08820	Big Data Essentials	2	421.85	843.70	2025-09-15	Phoenix
56817	CUST04853	ETL Pipelines 101	5	245.60	1228.00	2025-10-14	Miami
56818	CUST00570	Data Modeling Basics	3	178.25	534.75	2024-04-17	New York
56819	CUST04917	Spark Intro	6	356.94	2141.64	2024-08-10	Denver
56820	CUST08678	Data Modeling Basics	3	178.25	534.75	2025-03-23	Houston
56821	CUST07312	Big Data Essentials	5	421.85	2109.25	24-01-2024	Minneapolis
56822	CUST06968	AWS Foundations	4	310.45	1241.80	05/08/2024	Atlanta
56823	CUST08189	Spark Intro	2	356.94	713.88	2024-12-24	Philadelphia
56824	CUST02829	Kafka Streaming Intro	4	399.00	1596.00	07/08/2025	New York
56825	CUST01406	NoSQL Essentials	1	199.99	199.99	2025-09-23	Philadelphia
56826	CUST03136	SQL for Analysts	6	149.00	894.00	16-08-2024	Seattle
56827	CUST03795	Data Warehousing 101	4	275.30	1101.20	01/05/2024	Boston
56828	CUST04395	AWS Foundations	3	310.45	931.35	2024-01-07	Philadelphia
56829	CUST00994	Hadoop Basics	6	63.01		2024-08-25	Portland
56830	CUST06840	Hadoop Basics	4	63.01	252.04	2025-09-02	Miami
56831	CUST02978	Hadoop Basics	4	63.01	252.04	2024-01-28	Seattle
56832	CUST03177	AWS Foundations	5	310.45	1552.25	2024-09-25	Phoenix
56833	CUST02821	NoSQL Essentials	1	199.99	199.99	30-10-2024	San Francisco
56834	CUST01315	GenAI for Engineers	1	349.50	349.50	12-09-2025	Philadelphia
56835	CUST07751	Airflow Fundamentals	5	265.75	1328.75	2025-05-27	Denver
